date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:32	111/111	---M-Z	200	added ('OK')	text/plain	date:Mon,%2030%20May%202022%2010:06:19%20GMT	http://moc.sg/robots.txt		(from )
20:34:33	45516/45516	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:19%20GMT	http://moc.sg/	D:/Static%20Webpage/fyp2/MOC/moc.sg/index.html	(from )
20:34:33	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Mon,%2030%20May%202022%2010:06:20%20GMT	http://moc.sg/xmlrpc.php	D:/Static%20Webpage/fyp2/MOC/moc.sg/xmlrpc.php	(from http://moc.sg/)
20:34:33	2513/2513	---M--	200	added ('OK')	image/png	etag:%229d1-51dbca5a3a270%22	http://moc.sg/wp-content/uploads/2015/08/favicon.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/08/favicon.png	(from http://moc.sg/)
20:34:33	15708/15708	---M-Z	200	added ('OK')	text/css	etag:%223d5c-5132e9d86fded-gzip%22	http://moc.sg/wp-content/plugins/LayerSlider/static/css/layerslider.css?ver=5.3.2	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/LayerSlider/static/css/layerslider9dff.css	(from http://moc.sg/)
20:34:33	1606/1606	---M-Z	200	added ('OK')	text/css	etag:%22646-5531273c4f943-gzip%22	http://moc.sg/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.8	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/contact-form-7/includes/css/stylesef15.css	(from http://moc.sg/)
20:34:34	528/528	---M-Z	200	added ('OK')	text/css	etag:%22210-53073bdfa0b1a-gzip%22	http://moc.sg/wp-content/themes/bridge/style.css?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/style62a7.css	(from http://moc.sg/)
20:34:34	834/834	---M--	200	added ('OK')	application/rss+xml	etag:%22f7a8ad667ac01e69c97624eb67bb04e3%22	http://moc.sg/feed/	D:/Static%20Webpage/fyp2/MOC/moc.sg/feed/index.html	(from http://moc.sg/)
20:34:34	26711/26711	---M-Z	200	added ('OK')	text/css	etag:%226857-53073bc4da33a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min62a7.css	(from http://moc.sg/)
20:34:34	21769/21769	---M-Z	200	added ('OK')	text/css	etag:%225509-53073bc4c1c9a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/elegant-icons/style.min62a7.css	(from http://moc.sg/)
20:34:34	429417/429417	---M-Z	200	added ('OK')	text/css	etag:%2268d69-53073bcc0b05a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/stylesheet.min62a7.css	(from http://moc.sg/)
20:34:36	173/173	---M-Z	200	added ('OK')	text/css	etag:%22ad-53073bcc2f27a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/webkit_stylesheet.css?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/webkit_stylesheet62a7.css	(from http://moc.sg/)
20:34:36	725/725	---M--	200	added ('OK')	application/rss+xml	etag:%22273c7ac3735649c8df02dff475a74ef0%22	http://moc.sg/comments/feed/	D:/Static%20Webpage/fyp2/MOC/moc.sg/comments/feed/index.html	(from http://moc.sg/)
20:34:36	708/708	---M--	200	added ('OK')	application/rss+xml	etag:%22273c7ac3735649c8df02dff475a74ef0%22	http://moc.sg/home/feed/	D:/Static%20Webpage/fyp2/MOC/moc.sg/home/feed/index.html	(from http://moc.sg/)
20:34:36	14118/14118	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20May%202022%2010:06:23%20GMT	http://moc.sg/wp-content/themes/bridge/css/style_dynamic.php?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/style_dynamic62a7.css	(from http://moc.sg/)
20:34:36	64391/64391	---M-Z	200	added ('OK')	text/css	etag:%22fb87-53073bcbc7a3a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/responsive.min.css?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/responsive.min62a7.css	(from http://moc.sg/)
20:34:36	407/407	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20May%202022%2010:06:24%20GMT	http://moc.sg/wp-content/themes/bridge/css/style_dynamic_responsive.php?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/style_dynamic_responsive62a7.css	(from http://moc.sg/)
20:34:37	728081/728081	---M-Z	200	added ('OK')	text/css	etag:%22b1c11-530b896a2271a-gzip%22	http://moc.sg/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.1	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/js_composer/assets/css/js_composer.minc422.css	(from http://moc.sg/)
20:34:37	2/2	---M--	200	added ('OK')	text/css	date:Mon,%2030%20May%202022%2010:06:24%20GMT	http://moc.sg/wp-content/themes/bridge/css/custom_css.php?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/custom_css62a7.css	(from http://moc.sg/)
20:34:38	21095/21095	---M-Z	200	added ('OK')	application/javascript	etag:%225267-5132e9d86714d-gzip%22	http://moc.sg/wp-content/plugins/LayerSlider/static/js/layerslider.transitions.js?ver=5.3.2	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/LayerSlider/static/js/layerslider.transitions9dff.js	(from http://moc.sg/)
20:34:39	770/770	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20May%202022%2010:06:26%20GMT	http://moc.sg/xmlrpc.php?rsd	D:/Static%20Webpage/fyp2/MOC/moc.sg/xmlrpc0db0.php	(from http://moc.sg/)
20:34:40	57383/57383	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20May%202022%2010:06:26%20GMT	http://moc.sg/wp-json/	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-json/index.html	(from http://moc.sg/)
20:34:40	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0-gzip%22	http://moc.sg/wp-includes/wlwmanifest.xml	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-includes/wlwmanifest.xml	(from http://moc.sg/)
20:34:40	56423/56423	---M-Z	200	added ('OK')	application/javascript	etag:%22dc67-5132e9d86714d-gzip%22	http://moc.sg/wp-content/plugins/LayerSlider/static/js/layerslider.kreaturamedia.jquery.js?ver=5.3.2	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/LayerSlider/static/js/layerslider.kreaturamedia.jquery9dff.js	(from http://moc.sg/)
20:34:41	53010/53010	---M-Z	200	added ('OK')	application/javascript	etag:%22cf12-5132e9d8661ad-gzip%22	http://moc.sg/wp-content/plugins/LayerSlider/static/js/greensock.js?ver=1.11.8	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/LayerSlider/static/js/greensockcd11.js	(from http://moc.sg/)
20:34:41	2128/2128	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20May%202022%2010:06:28%20GMT	http://moc.sg/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmoc.sg%2F	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-json/oembed/1.0/embeda612.json	(from http://moc.sg/)
20:34:41	2227/2227	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20May%202022%2010:06:28%20GMT	http://moc.sg/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmoc.sg%2F&format=xml	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-json/oembed/1.0/embed7ff3	(from http://moc.sg/)
20:34:42	6217/6217	---MCZ	200	added ('OK')	application/javascript	etag:W/%22609a8e42-1849%22	http://rum-static.pingdom.net/prum.min.js	D:/Static%20Webpage/fyp2/MOC/rum-static.pingdom.net/prum.min.js	(from http://moc.sg/)
20:34:44	14032/14032	---M--	200	added ('OK')	image/png	etag:%2236d0-51dbc65fbacd0%22	http://moc.sg/wp-content/uploads/2015/08/MOC-LOGO.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/08/MOC-LOGO.png	(from http://moc.sg/)
20:34:46	95992/95992	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js?ver=1.11.3	D:/Static%20Webpage/fyp2/MOC/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.minc1d8.js	(from http://moc.sg/)
20:34:46	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Apr%202022%2021:02:38%20GMT	http://www.google-analytics.com/analytics.js	D:/Static%20Webpage/fyp2/MOC/www.google-analytics.com/analytics.js	(from http://moc.sg/)
20:35:03	5208/5208	---M--	200	added ('OK')	image/png	etag:%221458-53073bd2da2fa%22	http://moc.sg/wp-content/themes/bridge/img/logo_black.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/img/logo_black.png	(from http://moc.sg/)
20:35:03	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-5132e9d85774d%22	http://moc.sg/wp-content/plugins/LayerSlider/static/img/blank.gif	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/LayerSlider/static/img/blank.gif	(from http://moc.sg/)
20:35:04	20158/20158	---M--	200	added ('OK')	image/jpeg	etag:%224ebe-5132ef2289087%22	http://moc.sg/wp-content/uploads/2014/05/imgbox1.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2014/05/imgbox1.jpg	(from http://moc.sg/)
20:35:04	41631/41631	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:51%20GMT	http://moc.sg/story/	D:/Static%20Webpage/fyp2/MOC/moc.sg/story/index.html	(from http://moc.sg/)
20:35:05	34818/34818	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:52%20GMT	http://moc.sg/services/	D:/Static%20Webpage/fyp2/MOC/moc.sg/services/index.html	(from http://moc.sg/)
20:35:05	592/592	---M-Z	200	added ('OK')	application/javascript	etag:%22250-53073bd749eda-gzip%22	http://moc.sg/wp-content/themes/bridge/js/qode-like.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/qode-like.min62a7.js	(from http://moc.sg/)
20:35:06	13338/13338	---M-Z	200	added ('OK')	application/javascript	etag:%22341a-5531273c4e9a3-gzip%22	http://moc.sg/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.8	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/contact-form-7/includes/js/scriptsef15.js	(from http://moc.sg/)
20:35:06	41689/41689	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:53%20GMT	http://moc.sg/contract-cleaning/	D:/Static%20Webpage/fyp2/MOC/moc.sg/contract-cleaning/index.html	(from http://moc.sg/)
20:35:07	15787/15787	---M--	200	added ('OK')	image/jpeg	etag:%223dab-5132ef23fb267%22	http://moc.sg/wp-content/uploads/2014/05/imgbox3.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2014/05/imgbox3.jpg	(from http://moc.sg/)
20:35:07	6059/6059	---M-Z	200	added ('OK')	application/javascript	etag:%2217ab-53073bd70f55a-gzip%22	http://moc.sg/wp-content/themes/bridge/js/lemmon-slider.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/lemmon-slider.min62a7.js	(from http://moc.sg/)
20:35:08	19812/19812	---M--	200	added ('OK')	image/jpeg	etag:%224d64-5132ef23561c7%22	http://moc.sg/wp-content/uploads/2014/05/imgbox2.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2014/05/imgbox2.jpg	(from http://moc.sg/)
20:35:08	62633/62633	---M-Z	200	added ('OK')	application/javascript	etag:%22f4a9-53073bd676fda-gzip%22	http://moc.sg/wp-content/themes/bridge/js/jquery.carouFredSel-6.2.1.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/jquery.carouFredSel-6.2.1.min62a7.js	(from http://moc.sg/)
20:35:08	32069/32069	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:55%20GMT	http://moc.sg/office-cleaning/	D:/Static%20Webpage/fyp2/MOC/moc.sg/office-cleaning/index.html	(from http://moc.sg/)
20:35:08	35296/35296	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:55%20GMT	http://moc.sg/one-time-cleaning/	D:/Static%20Webpage/fyp2/MOC/moc.sg/one-time-cleaning/index.html	(from http://moc.sg/)
20:35:09	1392/1392	---M-Z	200	added ('OK')	application/javascript	etag:%22570-53073bd6c22fa-gzip%22	http://moc.sg/wp-content/themes/bridge/js/jquery.mousewheel.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/jquery.mousewheel.min62a7.js	(from http://moc.sg/)
20:35:09	33293/33293	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:56%20GMT	http://moc.sg/showroom-cleaning/	D:/Static%20Webpage/fyp2/MOC/moc.sg/showroom-cleaning/index.html	(from http://moc.sg/)
20:35:10	23739/23739	---M-Z	200	added ('OK')	application/javascript	etag:%225cbb-53073bd6992ba-gzip%22	http://moc.sg/wp-content/themes/bridge/js/jquery.fullPage.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/jquery.fullPage.min62a7.js	(from http://moc.sg/)
20:35:10	35482/35482	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:57%20GMT	http://moc.sg/academy/	D:/Static%20Webpage/fyp2/MOC/moc.sg/academy/index.html	(from http://moc.sg/)
20:35:10	43004/43004	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:57%20GMT	http://moc.sg/image-gallery/	D:/Static%20Webpage/fyp2/MOC/moc.sg/image-gallery/index.html	(from http://moc.sg/)
20:35:10	29043/29043	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2010:06:57%20GMT	http://moc.sg/contact/	D:/Static%20Webpage/fyp2/MOC/moc.sg/contact/index.html	(from http://moc.sg/)
20:35:11	11805/11805	---M-Z	200	added ('OK')	application/javascript	etag:%222e1d-53073bd6f6eba-gzip%22	http://moc.sg/wp-content/themes/bridge/js/jquery.touchSwipe.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/jquery.touchSwipe.min62a7.js	(from http://moc.sg/)
20:35:12	2533/2533	---M-Z	200	added ('OK')	application/javascript	etag:%229e5-53073bd754aba-gzip%22	http://moc.sg/wp-content/themes/bridge/js/ScrollToPlugin.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/ScrollToPlugin.min62a7.js	(from http://moc.sg/)
20:35:12	25452/25452	---M-Z	200	added ('OK')	application/javascript	etag:%22636c-53073bd7a8a7a-gzip%22	http://moc.sg/wp-content/themes/bridge/js/TweenLite.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/TweenLite.min62a7.js	(from http://moc.sg/)
20:35:12	35624/35624	---M-Z	200	added ('OK')	application/javascript	etag:%228b28-530b8972ddcba-gzip%22	http://moc.sg/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min.js?ver=4.11.1	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.minc422.js	(from http://moc.sg/)
20:35:12	667/667	---M-Z	200	added ('OK')	application/javascript	etag:%2229b-53073bd78197a-gzip%22	http://moc.sg/wp-content/themes/bridge/js/smoothPageScroll.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/smoothPageScroll.min62a7.js	(from http://moc.sg/)
20:35:12	3874/3874	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2030%20May%202022%2010:06:59%20GMT	http://moc.sg/wp-content/themes/bridge/js/default_dynamic.php?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/default_dynamic62a7.js	(from http://moc.sg/)
20:35:13	85/85	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2030%20May%202022%2010:07:00%20GMT	http://moc.sg/wp-content/themes/bridge/js/custom_js.php?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/custom_js62a7.js	(from http://moc.sg/)
20:35:13	1076/1076	---M-Z	200	added ('OK')	application/javascript	etag:%22434-5bffa5efe010a-gzip%22	http://moc.sg/wp-includes/js/comment-reply.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-includes/js/comment-reply.min62a7.js	(from http://moc.sg/)
20:35:14	1386/1386	---M-Z	200	added ('OK')	application/javascript	etag:%2256a-5bffa5efe204a-gzip%22	http://moc.sg/wp-includes/js/wp-embed.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-includes/js/wp-embed.min62a7.js	(from http://moc.sg/)
20:35:14	18688/18688	---M-Z	200	added ('OK')	application/javascript	etag:%224900-530b896b4a57a-gzip%22	http://moc.sg/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=4.11.1	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.minc422.js	(from http://moc.sg/)
20:35:14	3221/3221	---M--	200	added ('OK')	image/gif	etag:%22c95-5132e9d86fded%22	http://moc.sg/wp-content/plugins/LayerSlider/static/css/blank.gif	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/LayerSlider/static/css/blank.gif	(from http://moc.sg/wp-content/plugins/LayerSlider/static/css/layerslider.css?ver=5.3.2)
20:35:14	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5531273c45d03%22	http://moc.sg/wp-content/plugins/contact-form-7/images/ajax-loader.gif	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://moc.sg/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.8)
20:35:17	172447/172447	---M-Z	200	added ('OK')	application/javascript	etag:%222a19f-53073bd61555a-gzip%22	http://moc.sg/wp-content/themes/bridge/js/default.min.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/default.min62a7.js	(from http://moc.sg/)
20:35:17	64464/64464	---M--	200	added ('OK')	text/html	etag:%22fbd0-53073bc52083a%22	http://moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.4.0	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont93e3.html	(from http://moc.sg/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.8.19)
20:35:26	68875/68875	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-53073bc4e8d9a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.4.0	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont93e3.eot	(from http://moc.sg/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.8.19)
20:35:27	68875/68875	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-53073bc4e8d9a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.eot?	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://moc.sg/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.8.19)
20:35:33	81284/81284	---M--	200	added ('OK')	application/x-font-woff	etag:%2213d84-53073bc513d1a%22	http://moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.4.0	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont93e3.woff	(from http://moc.sg/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.8.19)
20:35:33	685697/685697	---M-Z	200	added ('OK')	application/javascript	etag:%22a7681-53073bd73665a-gzip%22	http://moc.sg/wp-content/themes/bridge/js/plugins.js?ver=4.8.19	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/js/plugins62a7.js	(from http://moc.sg/)
20:35:33	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-53073bc4788ba-gzip%22	http://moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	(from http://moc.sg/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.8.19)
20:35:34	59388/59388	---M--	200	added ('OK')	text/html	etag:%22e7fc-53073bc491efa%22	http://moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.html	(from http://moc.sg/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.8.19)
20:35:36	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	etag:%2243b31-53073bc48731a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	(from http://moc.sg/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.8.19)
20:35:38	63664/63664	---M--	200	added ('OK')	application/x-font-woff	etag:%22f8b0-53073bc49ea1a%22	http://moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	(from http://moc.sg/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.8.19)
20:35:38	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-53073bc83787a%22	http://moc.sg/wp-content/themes/bridge/css/img/pixel-video.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/pixel-video.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:38	965/965	---M--	200	added ('OK')	image/png	etag:%223c5-53073bc8915fa%22	http://moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:39	970/970	---M--	200	added ('OK')	image/png	etag:%223ca-53073bc8afa5a%22	http://moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button_hover.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button_hover.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:39	1118/1118	---M--	200	added ('OK')	image/png	etag:%2245e-53073bc89b23a%22	http://moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button@1_5x.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button@1_5x.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:39	1117/1117	---M--	200	added ('OK')	image/png	etag:%2245d-53073bc8bb5da%22	http://moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button_hover@1_5x.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button_hover@1_5x.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:39	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-53073bc8a4e7a%22	http://moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button@2x.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button@2x.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:40	1001/1001	---M--	200	added ('OK')	image/png	etag:%223e9-53073bc8c715a%22	http://moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button_hover@2x.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/portfolio_list_button_hover@2x.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:40	924/924	---M--	200	added ('OK')	image/png	etag:%2239c-53073bc63cb1a%22	http://moc.sg/wp-content/themes/bridge/css/img/button-bg-px.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/button-bg-px.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:40	9662/9662	---M--	200	added ('OK')	text/html	etag:%2225be-53073bc6b1e1a%22	http://moc.sg/wp-content/themes/bridge/css/img/cursor_plus.cur	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/cursor_plus.html	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:40	161/161	---M--	200	added ('OK')	image/png	etag:%22a1-53073bc6bf8da%22	http://moc.sg/wp-content/themes/bridge/css/img/cursor_plus.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/cursor_plus.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:40	1018/1018	---M--	200	added ('OK')	image/png	etag:%223fa-53073bc84ff1a%22	http://moc.sg/wp-content/themes/bridge/css/img/plus.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/plus.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:35:41	997/997	---M--	200	added ('OK')	image/png	etag:%223e5-53073bc80f7da%22	http://moc.sg/wp-content/themes/bridge/css/img/minus.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/minus.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
